adult,genre_ids,id,original_language,original_title,overview,popularity,release_date,title,video,vote_average,vote_count
FALSE,"c(35, 18, 10749, 10770)",387398,en,All Yours,"Cass, a high-powered attorney and single mother of two, is on the hunt for a new nanny after her precocious kids ran off the last one.",2.595,4/2/16,All Yours,FALSE,5.7,20
FALSE,"c(18, 10749)",399217,en,Tommy's Honour,"In every generation, a torch passes from father to son. And that timeless dynamic is the beating heart of Tommy's Honor - an intimate, powerfully moving tale of the real-life founders of the modern game of golf.",2.594,7/7/17,Tommy's Honour,FALSE,7,21
FALSE,"c(53, 37)",547116,en,Deadman Standing,The true story of a recently widowered lawman who befriends a boy dying of tuberculosis and a madam of the local brothel while their town is being politically and violently overtaken by a gang of reckless cattlemen from Texas.,2.593,4/15/18,Deadman Standing,FALSE,5,3
FALSE,18,437941,ru,<U+0411><U+043E><U+043B><U+044C><U+0448><U+043E><U+0439>,"Young and extremely talented dancer Yulya Olshanskaya from a small mining town draws a “happy ticket”: she is noticed by a former ballet dancer Pototsky and he promises her a future of great ballerina, worthy of the main stage of the country. However, in order to become a diamond, anyone, even the most outstanding brilliant, needs to be cut, and the way to the legendary stage of The Bolshoi Theatre for Yulya lies through the walls of the ballet school, where the more capricious teacher Galina Mikhailovna Beletskaya takes custody of the rebellious provincial.  Turning into a prima will require incredible self-denial, and Yulya herself will have to make sure that the big ballet is not only the whiteness of the packs, the gold of the boxes and the slip of silk ribbons. But no obstacles will stop the one who has the big dream.",2.592,12/21/16,Bolshoi,FALSE,6.6,36
FALSE,"c(10749, 35, 10770)",420967,en,Girlfriends of Christmas Past,"When three hilarious, strong-willed women join forces to seek the ultimate revenge on their cheating ex at his upcoming holiday retreat, love struck event planner Livvy meets Carter, the property manager organizing it all, leaving Livvy to question if she can leave off their revenge scheme long enough to finally forgive her ex and let a real holiday romance blossom.",2.591,10/25/16,Girlfriends of Christmas Past,FALSE,4.5,18
FALSE,"c(18, 10752)",408539,ru,<U+0420><U+0430><U+0439>,"The historical drama set during the Second World War centres on three people whose paths cross: a Russian aristocratic emigrant and member of the French resistance, a French collaborator and a high-ranking German SS officer.",2.591,9/1/16,Paradise,FALSE,7.7,26
FALSE,"c(53, 28)",353879,hi,Phantom,"Phantom is an action thriller that unfolds across various countries around the world. The plot revolves around protagonist Daniyal, whose journey to seek justice takes him from India to Europe, America and the volatile Middle East. However, he finds out that in a mission like this, there is always a price to pay, in this case, a very personal price.",2.591,8/28/15,Phantom,FALSE,5.5,32
FALSE,"c(18, 53)",440627,ru,<U+0421><U+0435><U+043B><U+0444><U+0438>,"He was his absolute copy – his gestures, body language and jokes were so real, no one suspected the change. Bogdanov looked at the screen as if it was mirror. the double has taken over his tV-show, held meetings with his fans, lived with  his women and had drinks with his friends. Bogdanov’s life and identity were erased in an instant. Popular, successful and cynical writer Bogdanov lost everything he has been working on for years building his career. As he clearly sees that the double is better and sincerer than he, he realizes the battle of his life is lost. the only one who wants to have real Bogdanov back is his daughter...",2.59,2/1/18,Selfie,FALSE,6,24
FALSE,"c(99, 10402)",445065,en,Eric Clapton: Life in 12 Bars,An unflinching and deeply personal journey into the life and work of guitarist Eric Clapton told through his own words and songs.,2.589,3/30/18,Eric Clapton: Life in 12 Bars,FALSE,7.4,24
FALSE,27,417501,en,Child Eater,A simple night of babysitting takes a horrifying turn when Helen realizes the boogeyman really is in little Lucas' closet.,2.588,10/28/16,Child Eater,FALSE,4.9,32
FALSE,"c(53, 9648, 878)",406240,en,Magellan,"After NASA picks up a trio of mysterious signals from within our own solar system, astronaut Roger Nelson is dispatched on a multi-year solo mission aboard the Magellan spacecraft to investigate the sources.",2.588,2/12/17,Magellan,FALSE,5,29
FALSE,27,354534,en,The Invoking 2,"""Although hundreds of disturbing paranormal events occur every year, most of these chilling encounters go unreported - until now. Bear witness as hapless victims experience the unspeakable terror of confronting demonic forces, murderous poltergeists and other evil entities that are dead set on claiming their souls. Descend into an abyss of waking nightmares as these bloodthirsty, malevolent spirits seek to possess their prey and drag them-kicking and screaming-down to hell.""",2.587,10/6/15,The Invoking 2,FALSE,4.1,16
FALSE,18,497901,de,Cops,"Young and eager police recruit Chris shoots a mentally ill man on duty. He is celebrated a hero, but soon after, traumatic symptoms begin to surface. In a desperate attempt not to be exposed by his tough superior Konstantin, he resorts to excessive violence, in order to hide his trauma and fulfill his dream of becoming an elite cop.",2.586,1/25/18,Cops,FALSE,5.5,23
FALSE,"c(53, 18)",449742,ta,<U+0B95><U+0BB5><U+0BA3><U+0BCD>,"A budding journalist passionate about ethical, noble, hard-hitting journalism understands the more flourishing ghetto of sensationalism &amp; news fabrication that the Entertainment TV Channel he belongs to, thrives on. When caught in a dilemma of whether to hold for a while or rise in protest, a situation forces him to make a decision that puts him out of work but… there begins his work.",2.586,3/31/17,Kavan,FALSE,7.2,29
FALSE,27,492535,en,Darkness Wakes,"When Charlotte - a beautiful, broke student - is offered a job cat-sitting in a vast Georgian manor house over a long weekend, at £200 per night, she can't believe her luck, but her employers are far from being the harmless eccentrics that they appear to be.",2.584,8/28/17,Darkness Wakes,FALSE,3.8,9
FALSE,35,378356,en,Monkey Up,"A talking monkey seeks to gain fame and fortune as a movie star, but instead finds what's most important, a family.",2.583,1/22/16,Monkey Up,FALSE,4.3,15
FALSE,"c(10751, 10770)",362998,en,Golden Shoes,"With his father MIA at war and his mother critical in hospital, a young boy consoles himself with dreams of playing in the youth soccer league. To do so, he must overcome the adult deception, the bullying and his solitude.",2.583,10/6/15,Golden Shoes,FALSE,6.4,22
FALSE,"c(10749, 35, 18)",415137,fr,Mon Ange,"Once upon a time there was Louise and her friend, the magician. But his last trick left a bitter taste in her mouth. He disappeared in a curtain of smoke… never to appear again. This is too much for the young woman. Devastated by endless grief, Louise is sent to a psychiatric asylum, resigned to the idea that she will swallow pills till the end of her days. Yet nine months later she gives birth to a child who is likely to have a big problem for his future class pictures, since he’s invisible. But Louise doesn’t care. He’s her angel and, wanting to protect him from this cruel world, she decides to keep his existence a secret. Years later, Louise’s angel has grown up. He even managed to find a girlfriend; Madeleine. The two become inseparable, for Madeleine never judges him. And for good reason: she’s blind.",2.58,5/3/17,Angel,FALSE,5.6,25
FALSE,35,459224,en,Dating My Mother,Dating My Mother explores the intimate and sometimes tumultuous relationship between a single mother and her gay son as they navigate the dizzying world of online dating.,2.578,6/16/17,Dating My Mother,FALSE,5.4,8
FALSE,"c(35, 10749, 10770)",421622,en,Looks Like Christmas,"When two type-A single parents battle it out for control of the Christmas holiday at their kid’s middle school, they get more than they bargained for when they learn a little something about the true meaning of Christmas, while opening themselves up for the possibility of a new romance.",2.578,12/4/16,Looks Like Christmas,FALSE,5.6,20
FALSE,99,491766,en,Perfect Bid: The Contestant Who Knew Too Much,"Maths teacher Ted Slauson became adept at recording and memorizing prices of products featured on the iconic game show The Price is Right, an obsession dating back to the show's inception in 1972. This passion and dedication for the show culminated in him helping a contestant place a perfect bid during a 2008 showcase, an innocent act that would create one of the biggest controversies in television industry history.",2.576,10/13/17,Perfect Bid: The Contestant Who Knew Too Much,FALSE,6.6,49
FALSE,"c(35, 18)",360142,pt,Mundo Cão,"São Paulo, 2007. Santana works as a dogcatcher, picking up stray animals. He is a friendly guy, averse to trouble, who has always kept violence away from the doorsteps of his home. One day, he catches a very big dog in a school. Some days later, comes the animal's owner: Babyface, a sociopath ex-cop. The man is furious, considering his dog to be ""kidnapped"", and demands immediate restitution of his pet. But the dog is not coming back: according to the law, the animal was put to sleep. In a misunderstanding, Babyface argue with Santana, blaming him for his pet's death. From this moment on, Santana's life will be completely changed.",2.576,3/17/16,In Dog's Words,FALSE,6.1,21
FALSE,"c(28, 878, 10752)",343070,en,Flight World War II,"International Flight 42 is on course, when all of a sudden a massive and weird storm crops up around the plane. This sends the plane back in time to the year 1940- smack dab in the middle of WWII! Now, the crew and passengers must not only find a way back to their time, but fight off the Axis powers.",2.576,6/2/15,Flight World War II,FALSE,5.2,19
FALSE,"c(10749, 10770, 10751)",550020,en,Christmas in Love,"Ellie Hartman is an aspiring crafter working in her small town’s bakery making famous Christmas Kringles. When the new, big-city CEO Nick Carlingson visits the bakery, he arrives filled with modernization ideas destined to lay off many employees.",2.575,12/23/18,Christmas in Love,FALSE,6.4,38
FALSE,"c(80, 18, 36, 10749)",481117,en,The Brawler,"The true story of underdog boxer, Chuck Wepner, who gets a shot to fight the champ, Muhammed Ali.",2.574,1/19/18,The Brawler,FALSE,4.8,8
FALSE,"c(28, 35, 14, 27)",519471,es,Apocalipsis Voodoo,"After disappearing for five years, detective Charlie Vargas returns to Los Angeles to avenge the death of his former partner. Along with White Chocolate, a young detective with a chip on his shoulder, the two enter a world of Black Magic, Zombies and Mexican Wrestling, in search of the infamous drug trafficker and murderer, Jimmy Vanilla.",2.57,1/27/18,Voodoo Apocalypse,FALSE,4.5,14
FALSE,99,595822,fr,Tuez Hitler !,"When Hitler committed suicide in his bunker in Berlin, he managed to do what many others had tried to do for 20 years. This film explores how the fate of Europe and countless lives may have been very different if it hadn't been for the luck of the devil.",2.568,6/4/15,Kill Hitler! The Luck of the Devil,FALSE,6.3,13
